1126055000,면목제5동,중랑구
1126056500,면목본동,중랑구
1126057000,면목제7동,중랑구
1126057500,면목제3.8동,중랑구
1126058000,상봉제1동,중랑구
1126059000,상봉제2동,중랑구
1126060000,중화제1동,중랑구
1126061000,중화제2동,중랑구
1126062000,묵제1동,중랑구
1126063000,묵제2동,중랑구
1126065500,망우본동,중랑구
1126066000,망우제3동,중랑구
1126068000,신내1동,중랑구
1126069000,신내2동,중랑구
1129000000,성북구,
1129052500,성북동,성북구
1129055500,삼선동,성북구
1129057500,동선동,성북구
1129058000,돈암제1동,성북구
1129059000,돈암제2동,성북구
1129060000,안암동,성북구
1129061000,보문동,성북구
1129062000,정릉제1동,성북구
1129063000,정릉제2동,성북구
1129064000,정릉제3동,성북구
1129065000,정릉제4동,성북구
1129066000,길음제1동,성북구
1129068500,길음제2동,성북구
1129070500,종암동,성북구
1129071500,월곡제1동,성북구
1129072500,월곡제2동,성북구
1129076000,장위제1동,성북구
1129077000,장위제2동,성북구
1129078000,장위제3동,성북구
1129081000,석관동,성북구
1130500000,강북구,
1130553400,삼양동,강북구
1130553500,미아동,강북구
1130554500,송중동,강북구
1130555500,송천동,강북구
1130557500,삼각산동,강북구
1130559000,번제1동,강북구
1130560000,번제2동,강북구
1130560600,번제3동,강북구
1130561000,수유제1동,강북구
1130562000,수유제2동,강북구
1130563000,수유제3동,강북구
1130564500,우이동,강북구
1130566000,인수동,강북구
1132000000,도봉구,
1132051100,창제1동,도봉구
1132051200,창제2동,도봉구
1132051300,창제3동,도봉구
1132051400,창제4동,도봉구
1132051500,창제5동,도봉구
1132052100,도봉제1동,도봉구
1132052200,도봉제2동,도봉구
1132066000,쌍문제1동,도봉구
1132067000,쌍문제2동,도봉구
1132068000,쌍문제3동,도봉구
1132068100,쌍문제4동,도봉구
1132069000,방학제1동,도봉구
1132070000,방학제2동,도봉구
1132071000,방학제3동,도봉구
1135000000,노원구,
1135056000,월계1동,노원구
1135057000,월계2동,노원구
1135058000,월계3동,노원구
1135059500,공릉1동,노원구
1135060000,공릉2동,노원구
1135061100,하계1동,노원구
1135061200,하계2동,노원구
1135061900,중계본동,노원구
1135062100,중계1동,노원구
1135062400,중계4동,노원구
1135062500,중계2.3동,노원구
1135063000,상계1동,노원구
1135064000,상계2동,노원구
1135066500,상계3.4동,노원구
1135067000,상계5동,노원구
1135069500,상계6.7동,노원구
1135070000,상계8동,노원구
1135071000,상계9동,노원구
1135072000,상계10동,노원구
1138000000,은평구,
1138051000,녹번동,은평구
1138052000,불광제1동,은평구
1138053000,불광제2동,은평구
1138055100,갈현제1동,은평구
1138055200,갈현제2동,은평구
1138056000,구산동,은평구
1138057000,대조동,은평구
1138058000,응암제1동,은평구
1138059000,응암제2동,은평구
1138060000,응암제3동,은평구
1138062500,역촌동,은평구
1138063100,신사제1동,은평구
1138063200,신사제2동,은평구
1138064000,증산동,은평구
1138065000,수색동,은평구
1138069000,진관동,은평구
1141000000,서대문구,
1141052000,천연동,서대문구
1141055500,북아현동,서대문구
1141056500,충현동,서대문구
1141058500,신촌동,서대문구
1141061500,연희동,서대문구
1141062000,홍제제1동,서대문구
1141064000,홍제제3동,서대문구
1141065500,홍제제2동,서대문구
1141066000,홍은제1동,서대문구
1141068500,홍은제2동,서대문구
1141069000,남가좌제1동,서대문구
1141070000,남가좌제2동,서대문구
1141071000,북가좌제1동,서대문구
1141072000,북가좌제2동,서대문구
1144000000,마포구,
1144055500,아현동,마포구
1144056500,공덕동,마포구
1144058500,도화동,마포구
1144059000,용강동,마포구
1144060000,대흥동,마포구
1144061000,염리동,마포구
1144063000,신수동,마포구
1144065500,서강동,마포구
1144066000,서교동,마포구
1144068000,합정동,마포구
1144069000,망원제1동,마포구
1144070000,망원제2동,마포구
1144071000,연남동,마포구
1144072000,성산제1동,마포구
1144073000,성산제2동,마포구
1144074000,상암동,마포구
1147000000,양천구,
1147051000,목1동,양천구
1147052000,목2동,양천구
1147053000,목3동,양천구
1147054000,목4동,양천구
1147055000,목5동,양천구
1147056000,신월1동,양천구
1147057000,신월2동,양천구
1147058000,신월3동,양천구
1147059000,신월4동,양천구
1147060000,신월5동,양천구
1147061000,신월6동,양천구
1147061100,신월7동,양천구
1147062000,신정1동,양천구
1147063000,신정2동,양천구
1147064000,신정3동,양천구
1147065000,신정4동,양천구
1147067000,신정6동,양천구
1147068000,신정7동,양천구
1150000000,강서구,
1150051000,염창동,강서구
1150052000,등촌제1동,강서구
1150053000,등촌제2동,강서구
1150053500,등촌제3동,강서구
1150054000,화곡제1동,강서구
1150055000,화곡제2동,강서구
1150056000,화곡제3동,강서구
1150057000,화곡제4동,강서구
1150059000,화곡본동,강서구
1150059100,화곡제6동,강서구
1150059300,화곡제8동,강서구
1150060300,가양제1동,강서구
1150060400,가양제2동,강서구
1150060500,가양제3동,강서구
1150061100,발산제1동,강서구
1150061500,우장산동,강서구
1150062000,공항동,강서구
1150063000,방화제1동,강서구
1150064000,방화제2동,강서구
1150064100,방화제3동,강서구
1153000000,구로구,
1153051000,신도림동,구로구
1153052000,구로제1동,구로구
1153053000,구로제2동,구로구
1153054000,구로제3동,구로구
1153055000,구로제4동,구로구
1153056000,구로제5동,구로구
1153059500,가리봉동,구로구
1153072000,고척제1동,구로구
1153073000,고척제2동,구로구
1153074000,개봉제1동,구로구
1153075000,개봉제2동,구로구
1153076000,개봉제3동,구로구
1153077000,오류제1동,구로구
1153078000,오류제2동,구로구
1153079000,수궁동,구로구
1154500000,금천구,
1154551000,가산동,금천구
1154561000,독산제1동,금천구
1154562000,독산제2동,금천구
1154563000,독산제3동,금천구
1154564000,독산제4동,금천구
1154567000,시흥제1동,금천구
1154568000,시흥제2동,금천구
1154569000,시흥제3동,금천구
1154570000,시흥제4동,금천구
1154571000,시흥제5동,금천구
1156000000,영등포구,
1156051500,영등포본동,영등포구
1156053500,영등포동,영등포구
1156054000,여의동,영등포구
1156055000,당산제1동,영등포구
1156056000,당산제2동,영등포구
1156058500,도림동,영등포구
1156060500,문래동,영등포구
1156061000,양평제1동,영등포구
1156062000,양평제2동,영등포구
1156063000,신길제1동,영등포구
1156065000,신길제3동,영등포구
1156066000,신길제4동,영등포구
1156067000,신길제5동,영등포구
1156068000,신길제6동,영등포구
1156069000,신길제7동,영등포구
1156070000,대림제1동,영등포구
1156071000,대림제2동,영등포구
1156072000,대림제3동,영등포구
1159000000,동작구,
1159051000,노량진제1동,동작구
1159052000,노량진제2동,동작구
1159053000,상도제1동,동작구
1159054000,상도제2동,동작구
1159055000,상도제3동,동작구
1159056000,상도제4동,동작구
1159060500,흑석동,동작구
1159062000,사당제1동,동작구
1159063000,사당제2동,동작구
1159064000,사당제3동,동작구
1159065000,사당제4동,동작구
1159065100,사당제5동,동작구
1159066000,대방동,동작구
1159067000,신대방제1동,동작구
1159068000,신대방제2동,동작구
1162000000,관악구,
1162052500,보라매동,관악구
1162054500,청림동,관악구
1162056500,성현동,관악구
1162057500,행운동,관악구
1162058500,낙성대동,관악구
1162059500,청룡동,관악구
1162060500,은천동,관악구
1162061500,중앙동,관악구
1162062500,인헌동,관악구
1162063000,남현동,관악구
1162064500,서원동,관악구
1162065500,신원동,관악구
1162066500,서림동,관악구
1162068500,신사동,관악구
1162069500,신림동,관악구
1162071500,난향동,관악구
1162072500,조원동,관악구
1162073500,대학동,관악구
1162074500,삼성동,관악구
1162076500,미성동,관악구
1162077500,난곡동,관악구
1165000000,서초구,
1165051000,서초1동,서초구
1165052000,서초2동,서초구
1165053000,서초3동,서초구
1165053100,서초4동,서초구
1165054000,잠원동,서초구
1165055000,반포본동,서초구
1165056000,반포1동,서초구
1165057000,반포2동,서초구
1165058000,반포3동,서초구
1165058100,반포4동,서초구
1165059000,방배본동,서초구
1165060000,방배1동,서초구
1165061000,방배2동,서초구
1165062000,방배3동,서초구
1165062100,방배4동,서초구
1165065100,양재1동,서초구
1165065200,양재2동,서초구
1165066000,내곡동,서초구
1168000000,강남구,
1168051000,신사동,강남구
1168052100,논현1동,강남구
1168053100,논현2동,강남구
1168054500,압구정동,강남구
1168056500,청담동,강남구
1168058000,삼성1동,강남구
1168059000,삼성2동,강남구
1168060000,대치1동,강남구
1168061000,대치2동,강남구
1168063000,대치4동,강남구
1168064000,역삼1동,강남구
1168065000,역삼2동,강남구
1168065500,도곡1동,강남구
1168065600,도곡2동,강남구
1168066000,개포1동,강남구
1168067000,개포2동,강남구
1168069000,개포4동,강남구
1168070000,세곡동,강남구
1168072000,일원본동,강남구
1168073000,일원1동,강남구
1168074000,일원2동,강남구
1168075000,수서동,강남구
1171000000,송파구,
1171051000,풍납1동,송파구
1171052000,풍납2동,송파구
1171053100,거여1동,송파구
1171053200,거여2동,송파구
1171054000,마천1동,송파구
1171055000,마천2동,송파구
1171056100,방이1동,송파구
1171056200,방이2동,송파구
1171056600,오륜동,송파구
1171057000,오금동,송파구
1171058000,송파1동,송파구
1171059000,송파2동,송파구
1171060000,석촌동,송파구
1171061000,삼전동,송파구
1171062000,가락본동,송파구
1171063100,가락1동,송파구
1171063200,가락2동,송파구
1171064100,문정1동,송파구
1171064200,문정2동,송파구
1171064600,장지동,송파구
1171065000,잠실본동,송파구
1171067000,잠실2동,송파구
1171068000,잠실3동,송파구
1171069000,잠실4동,송파구
1171071000,잠실6동,송파구
1171072000,잠실7동,송파구
1174000000,강동구,
1174051500,강일동,강동구
1174052000,상일동,강동구
1174053000,명일제1동,강동구
1174054000,명일제2동,강동구
1174055000,고덕제1동,강동구
1174056000,고덕제2동,강동구
1174057000,암사제1동,강동구
1174058000,암사제2동,강동구
1174059000,암사제3동,강동구
1174060000,천호제1동,강동구
1174061000,천호제2동,강동구
1174062000,천호제3동,강동구
1174064000,성내제1동,강동구
1174065000,성내제2동,강동구
1174066000,성내제3동,강동구
1174068500,길동,강동구
1174069000,둔촌제1동,강동구
1174070000,둔촌제2동,강동구
2600000000,부산광역시,
2611000000,중구,
2611051000,중앙동,중구
2611052000,동광동,중구
2611053000,대청동,중구
2611054500,보수동,중구
2611056000,부평동,중구
2611057000,광복동,중구
2611058000,남포동,중구
2611059000,영주제1동,중구
2611060000,영주제2동,중구
2614000000,서구,
2614051000,동대신제1동,서구
2614052000,동대신제2동,서구
2614053000,동대신제3동,서구
2614054000,서대신제1동,서구
2614056000,서대신제3동,서구
2614057000,서대신제4동,서구
2614059000,부민동,서구
2614061500,아미동,서구
2614063000,초장동,서구
2614064000,충무동,서구
2614065000,남부민제1동,서구
2614066000,남부민제2동,서구
2614068000,암남동,서구
2617000000,동구,
2617051000,초량제1동,동구
2617052000,초량제2동,동구
2617053000,초량제3동,동구
2617055000,초량제6동,동구
2617056000,수정제1동,동구
2617057000,수정제2동,동구
2617059000,수정제4동,동구
2617060000,수정제5동,동구
2617061000,좌천제1동,동구
2617064000,좌천제4동,동구
2617065000,범일제1동,동구
2617066000,범일제2동,동구
2617067000,범일제4동,동구
2617068000,범일제5동,동구
2620000000,영도구,
2620053000,남항동,영도구
2620054000,영선제1동,영도구
2620055000,영선제2동,영도구
2620058500,신선동,영도구
2620059000,봉래제1동,영도구
2620060500,봉래제2동,영도구
2620063000,청학제1동,영도구
2620064000,청학제2동,영도구
2620065000,동삼제1동,영도구
2620066000,동삼제2동,영도구
2620067000,동삼제3동,영도구
2623000000,부산진구,
2623051000,부전제1동,부산진구
2623052000,부전제2동,부산진구
2623054000,연지동,부산진구
2623055000,초읍동,부산진구
2623056000,양정제1동,부산진구
2623057000,양정제2동,부산진구
2623060000,전포제1동,부산진구
2623061000,전포제2동,부산진구
2623064000,부암제1동,부산진구
2623066000,부암제3동,부산진구
2623067000,당감제1동,부산진구
2623068000,당감제2동,부산진구
2623070000,당감제4동,부산진구
2623071000,가야제1동,부산진구
2623072000,가야제2동,부산진구
2623074000,개금제1동,부산진구
2623075000,개금제2동,부산진구
2623076000,개금제3동,부산진구
2623077000,범천제1동,부산진구
2623078000,범천제2동,부산진구
2623079000,범천제4동,부산진구
2626000000,동래구,
2626051000,수민동,동래구
2626052000,복산동,동래구
2626054500,명륜동,동래구
2626055000,온천제1동,동래구
2626056000,온천제2동,동래구
2626057000,온천제3동,동래구
2626058000,사직제1동,동래구
2626059000,사직제2동,동래구
2626060000,사직제3동,동래구
2626074000,안락제1동,동래구
2626075000,안락제2동,동래구
2626076100,명장제1동,동래구
2626076200,명장제2동,동래구
2629000000,남구,
2629051000,대연제1동,남구
2629053000,대연제3동,남구
2629054000,대연제4동,남구
2629055000,대연제5동,남구
2629056000,대연제6동,남구
2629057000,용호제1동,남구
2629058000,용호제2동,남구
2629059000,용호제3동,남구
2629060000,용호제4동,남구
2629061000,용당동,남구
2629062000,감만제1동,남구
2629063000,감만제2동,남구
2629064500,우암동,남구
2629068000,문현제1동,남구
2629069000,문현제2동,남구
2629070000,문현제3동,남구
2629071000,문현제4동,남구
2632000000,북구,
2632051000,구포제1동,북구
2632052000,구포제2동,북구
2632052100,구포제3동,북구
2632053000,금곡동,북구
2632054100,화명제1동,북구
2632054200,화명제2동,북구
2632054300,화명제3동,북구
2632055000,덕천제1동,북구
2632056000,덕천제2동,북구
2632056100,덕천제3동,북구
2632057100,만덕제1동,북구
2632057200,만덕제2동,북구
2632057300,만덕제3동,북구
2635000000,해운대구,
2635051000,우제1동,해운대구
2635052000,우제2동,해운대구
2635053000,중제1동,해운대구
2635054000,중제2동,해운대구
2635055100,좌제1동,해운대구
2635055200,좌제2동,해운대구
2635055300,좌제3동,해운대구
2635055400,좌제4동,해운대구
2635056000,송정동,해운대구
2635057000,반여제1동,해운대구
2635058000,반여제2동,해운대구
2635059000,반여제3동,해운대구
2635059500,반여제4동,해운대구
2635061000,반송제1동,해운대구
2635062000,반송제2동,해운대구
2635063000,반송제3동,해운대구
2635065000,재송제1동,해운대구
2635066000,재송제2동,해운대구
2638000000,사하구,
2638051000,괴정제1동,사하구
2638052000,괴정제2동,사하구
2638053000,괴정제3동,사하구
2638054000,괴정제4동,사하구
2638055000,당리동,사하구
2638056100,하단제1동,사하구
2638056200,하단제2동,사하구
2638057100,신평제1동,사하구
2638057200,신평제2동,사하구
2638058000,장림제1동,사하구
2638059000,장림제2동,사하구
2638060100,다대제1동,사하구
2638060200,다대제2동,사하구
2638061000,구평동,사하구
2638062000,감천제1동,사하구
2638063000,감천제2동,사하구
2641000000,금정구,
2641051000,서제1동,금정구
2641052000,서제2동,금정구
2641053000,서제3동,금정구
2641055000,금사동,금정구
2641057000,부곡제1동,금정구
2641058000,부곡제2동,금정구
2641059000,부곡제3동,금정구
2641059100,부곡제4동,금정구
2641060000,장전제1동,금정구
2641061000,장전제2동,금정구
2641062000,장전제3동,금정구
2641063500,선두구동,금정구
2641066500,청룡노포동,금정구
2641067000,남산동,금정구
2641068000,구서제1동,금정구
2641069000,구서제2동,금정구
2641070000,금성동,금정구
2644000000,강서구,
2644051000,대저1동,강서구
2644052000,대저2동,강서구
2644053000,강동동,강서구
2644054000,명지동,강서구
2644055000,가락동,강서구
2644056000,녹산동,강서구
2644058000,가덕도동,강서구
2647000000,연제구,
2647061000,거제제1동,연제구
2647062000,거제제2동,연제구
2647063000,거제제3동,연제구
2647064000,거제제4동,연제구
2647065000,연산제1동,연제구
2647066000,연산제2동,연제구
2647067000,연산제3동,연제구
2647068000,연산제4동,연제구
2647069000,연산제5동,연제구
2647070000,연산제6동,연제구
2647072000,연산제8동,연제구
2647073000,연산제9동,연제구
2650000000,수영구,
2650066000,남천제1동,수영구
2650067000,남천제2동,수영구
2650073000,수영동,수영구
2650074000,망미제1동,수영구
2650075000,망미제2동,수영구
2650076000,광안제1동,수영구
2650077000,광안제2동,수영구
2650078000,광안제3동,수영구
2650079000,광안제4동,수영구
2650080000,민락동,수영구
2653000000,사상구,
2653058000,삼락동,사상구
2653059100,모라제1동,사상구
2653059300,모라제3동,사상구
2653060000,덕포제1동,사상구
2653061000,덕포제2동,사상구
2653062000,괘법동,사상구
2653064500,감전동,사상구
2653065000,주례제1동,사상구
2653066000,주례제2동,사상구
2653066100,주례제3동,사상구
2653067000,학장동,사상구
2653068000,엄궁동,사상구
2671000000,기장군,
2671025000,기장읍,기장군
2671025300,장안읍,기장군
2671031000,일광면,기장군
2671032000,정관면,기장군
2671033000,철마면,기장군
2700000000,대구광역시,
2711000000,중구,
2711051700,동인동,중구
2711054500,삼덕동,중구
2711056500,성내1동,중구
2711057500,성내2동,중구
2711058500,성내3동,중구
2711059500,대신동,중구
2711064000,남산1동,중구
2711065000,남산2동,중구
2711066000,남산3동,중구
2711067000,남산4동,중구
2711068000,대봉1동,중구
2711069000,대봉2동,중구
2714000000,동구,
2714051000,신암1동,동구
2714052000,신암2동,동구
2714053000,신암3동,동구
2714054000,신암4동,동구
2714054100,신암5동,동구
2714055500,신천1.2동,동구
2714057000,신천3동,동구
2714058000,신천4동,동구
2714059000,효목1동,동구
2714060000,효목2동,동구
2714061500,도평동,동구
2714062000,불로.봉무동,동구
2714064000,지저동,동구
2714065500,동촌동,동구
2714067000,방촌동,동구
2714068500,해안동,동구
2714072000,안심1동,동구
2714073000,안심2동,동구
2714074500,안심3.4동,동구
2714076000,공산동,동구
2717000000,서구,
2717051000,내당1동,서구
2717052500,내당2.3동,서구
2717054000,내당4동,서구
2717055000,비산1동,서구
2717056500,비산2.3동,서구
2717058000,비산4동,서구
2717059000,비산5동,서구
2717060000,비산6동,서구
2717061000,비산7동,서구
2717062000,평리1동,서구
2717063000,평리2동,서구
2717064000,평리3동,서구
2717065000,평리4동,서구
2717066000,평리5동,서구
2717066100,평리6동,서구
2717067500,상중이동,서구
2717069500,원대동,서구
2720000000,남구,
2720051500,이천동,남구
2720053000,봉덕1동,남구
2720054000,봉덕2동,남구
2720055000,봉덕3동,남구
2720056000,대명1동,남구
2720057100,대명2동,남구
2720058600,대명3동,남구
2720059000,대명4동,남구
2720060000,대명5동,남구
2720061000,대명6동,남구
2720064000,대명9동,남구
2720065000,대명10동,남구
2720066000,대명11동,남구
2723000000,북구,
2723051000,고성동,북구
2723052600,칠성동,북구
2723055000,침산1동,북구
2723056000,침산2동,북구
2723057000,침산3동,북구
2723061000,산격1동,북구
2723062000,산격2동,북구
2723063000,산격3동,북구
2723063100,산격4동,북구
2723064500,대현동,북구
2723067100,복현1동,북구
2723067200,복현2동,북구
2723068000,검단동,북구
2723069500,무태조야동,북구
2723071500,관문동,북구
2723072500,태전1동,북구
2723073500,태전2동,북구
2723074500,구암동,북구
2723075000,관음동,북구
2723077000,읍내동,북구
2723078000,동천동,북구
2723079000,노원동,북구
2723080000,국우동,북구
2726000000,수성구,
2726051000,범어1동,수성구
2726052000,범어2동,수성구
2726053000,범어3동,수성구
2726054000,범어4동,수성구
2726055000,만촌1동,수성구
2726056000,만촌2동,수성구
2726056100,만촌3동,수성구
2726057000,수성1가동,수성구
2726058000,수성2.3가동,수성구
2726059000,수성4가동,수성구
2726060100,황금1동,수성구
2726060200,황금2동,수성구
2726061000,중동,수성구
2726062000,상동,수성구
2726063000,파동,수성구
2726064000,두산동,수성구
2726065100,지산1동,수성구
2726065200,지산2동,수성구
2726066100,범물1동,수성구
2726066200,범물2동,수성구
2726067000,고산1동,수성구
2726068000,고산2동,수성구
2726069000,고산3동,수성구
2729000000,달서구,
2729051500,성당동,달서구
2729053500,두류1.2동,달서구
2729055000,두류3동,달서구
2729055500,감삼동,달서구
2729056300,죽전동,달서구
2729056800,장기동,달서구
2729057100,용산1동,달서구
2729057200,용산2동,달서구
2729057600,이곡1동,달서구
2729057700,이곡2동,달서구
2729058500,신당동,달서구
2729059000,본리동,달서구
2729060100,월성1동,달서구
2729060200,월성2동,달서구
2729061500,진천동,달서구
2729062400,상인1동,달서구
2729062500,상인2동,달서구
2729062600,상인3동,달서구
2729062800,도원동,달서구
2729063000,송현1동,달서구
2729064000,송현2동,달서구
2729065000,본동,달서구
2771000000,달성군,
2771025000,화원읍,달성군
2771025300,논공읍,달성군
2771025600,다사읍,달성군
2771031000,가창면,달성군
2771033000,하빈면,달성군
2771034000,옥포면,달성군
2771036000,현풍면,달성군
2771037000,유가면,달성군
2771038000,구지면,달성군
2800000000,인천광역시,
2811000000,중구,
2811052000,연안동,중구
2811053000,신포동,중구
2811054000,신흥동,중구
2811056000,도원동,중구
2811057000,율목동,중구
2811058500,동인천동,중구
2811060000,북성동,중구
2811061000,송월동,중구
2811062000,영종동,중구
2811062800,운서동,중구
2811063000,용유동,중구
2814000000,동구,
2814051000,만석동,동구
2814052500,화수1.화평동,동구
2814053000,화수2동,동구
2814055500,송현1.2동,동구
2814057000,송현3동,동구
2814058000,송림1동,동구
2814059000,송림2동,동구
2814060500,송림3.5동,동구
2814061000,송림4동,동구
2814063000,송림6동,동구
2814064000,금창동,동구
2817000000,남구,
2817052000,숭의2동,남구
2817053500,숭의1,3동,남구
2817054000,숭의4동,남구
2817055500,용현1,4동,남구
2817056000,용현2동,남구
2817057000,용현3동,남구
2817059000,용현5동,남구
2817060000,학익1동,남구
2817061000,학익2동,남구
2817063000,도화1동,남구
2817064500,도화2,3동,남구
2817066000,주안1동,남구
2817067000,주안2동,남구
2817068000,주안3동,남구
2817069000,주안4동,남구
2817070000,주안5동,남구
2817071000,주안6동,남구
2817072000,주안7동,남구
2817073000,주안8동,남구
2817073500,관교동,남구
2817074000,문학동,남구
2818500000,연수구,
2818563000,옥련1동,연수구
2818564000,옥련2동,연수구
2818575000,선학동,연수구
2818576100,연수1동,연수구
2818576200,연수2동,연수구
2818576300,연수3동,연수구
2818576600,청학동,연수구
2818578000,동춘1동,연수구
2818579000,동춘2동,연수구
2818579500,동춘3동,연수구
2818582000,송도1동,연수구
2818583000,송도2동,연수구
2818584000,송도3동,연수구
2820000000,남동구,
2820051000,구월1동,남동구
2820052000,구월2동,남동구
2820052100,구월3동,남동구
2820052200,구월4동,남동구
2820053000,간석1동,남동구
2820054000,간석2동,남동구
2820055000,간석3동,남동구
2820055100,간석4동,남동구
2820056000,만수1동,남동구
2820057000,만수2동,남동구
2820058000,만수3동,남동구
2820058100,만수4동,남동구
2820058200,만수5동,남동구
2820058300,만수6동,남동구
2820065000,장수서창동,남동구
2820066000,남촌도림동,남동구
2820069000,논현1동,남동구
2820070000,논현2동,남동구
2820071000,논현고잔동,남동구
2823700000,부평구,
2823751000,부평1동,부평구
2823752000,부평2동,부평구
2823753000,부평3동,부평구
2823754000,부평4동,부평구
2823755000,부평5동,부평구
2823756000,부평6동,부평구
2823757000,산곡1동,부평구
2823758000,산곡2동,부평구
2823758100,산곡3동,부평구
2823758200,산곡4동,부평구
2823759100,청천1동,부평구
2823759200,청천2동,부평구
2823764100,갈산1동,부평구
2823764200,갈산2동,부평구
2823764600,삼산1동,부평구
2823764800,삼산2동,부평구
2823765000,부개1동,부평구
2823766000,부개2동,부평구
2823766100,부개3동,부평구
2823767000,일신동,부평구
2823768000,십정1동,부평구
2823769000,십정2동,부평구
2824500000,계양구,
2824560100,효성1동,계양구
2824560200,효성2동,계양구
2824561100,계산1동,계양구
2824561200,계산2동,계양구
2824561300,계산3동,계양구
2824561400,계산4동,계양구
2824562100,작전1동,계양구
2824562200,작전2동,계양구
2824564000,작전서운동,계양구
2824571000,계양1동,계양구
2824572000,계양2동,계양구
2826000000,서구,
2826051500,검암경서동,서구
2826053000,연희동,서구
2826053600,청라1동,서구
2826053700,청라2동,서구
2826054200,가정1동,서구
2826054300,가정2동,서구
2826054400,가정3동,서구
2826055000,석남1동,서구
2826056000,석남2동,서구
2826056100,석남3동,서구
2826057500,신현원창동,서구
2826058000,가좌1동,서구
2826059000,가좌2동,서구
2826060000,가좌3동,서구
2826061000,가좌4동,서구
2826063000,검단1동,서구
2826064000,검단2동,서구
2826065000,검단3동,서구
2826066000,검단4동,서구
2826067000,검단5동,서구
2871000000,강화군,
2871025000,강화읍,강화군
2871031000,선원면,강화군
2871032000,불은면,강화군
2871033000,길상면,강화군
2871034000,화도면,강화군
2871035000,양도면,강화군
2871036000,내가면,강화군
2871037000,하점면,강화군
2871038000,양사면,강화군
2871039000,송해면,강화군
2871040000,교동면,강화군
2871041000,삼산면,강화군
2871042000,서도면,강화군
2872000000,옹진군,
2872031000,북도면,옹진군
2872033000,백령면,옹진군
2872034000,대청면,옹진군
2872035000,덕적면,옹진군
2872036000,영흥면,옹진군
2872037000,자월면,옹진군
2872038000,연평면,옹진군
2900000000,광주광역시,
2911000000,동구,
2911052500,충장동,동구
2911054500,동명동,동구
2911056000,계림1동,동구
2911057000,계림2동,동구
2911059000,산수1동,동구
2911060000,산수2동,동구
2911062000,지산1동,동구
2911063000,지산2동,동구
2911065500,서남동,동구
2911068500,학동,동구
2911071000,학운동,동구
2911073000,지원1동,동구
2911074000,지원2동,동구
2914000000,서구,
2914057500,양동,서구
2914059000,양3동,서구
2914065000,농성1동,서구
2914066000,농성2동,서구
2914073000,광천동,서구
